energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
10.100000000000009; 161.87401233274292; 1277.1859573053416; 0.015659426793414487
10.200000000000008; 157.72490798801184; 1244.4495240254134; 0.016071362971240587
10.300000000000008; 153.71435282576275; 1212.806243795268; 0.01649068027339095
10.40000000000001; 149.83672112276605; 1182.211729658624; 0.01691744338027775
10.500000000000009; 146.08665606367305; 1152.6237163423802; 0.017351716537176574
10.600000000000009; 142.45905476627908; 1124.001942105942; 0.017793563561400782
10.700000000000008; 138.94905428254947; 1096.3080382893152; 0.018243047849223204
10.800000000000008; 135.5520185004681; 1069.5054259686933; 0.018700232382538134
10.90000000000001; 132.26352587851898; 1043.5592191815147; 0.01916517973525874
11.000000000000009; 129.07935795066993; 1018.4361342307857; 0.019637952079445603
11.100000000000009; 125.99548854517053; 994.1044046213955; 0.02011861119116256
11.20000000000001; 123.00807366534582; 970.5337012195785; 0.02060721845605967
11.30000000000001; 120.11344198500387; 947.6950572616805; 0.021103834874679036
11.40000000000001; 117.30808591500998; 925.5607978694287; 0.02160852106748524
11.500000000000009; 114.58865320119413; 904.1044737574217; 0.02212133727961859
11.600000000000009; 111.95193901698312; 883.3007988439967; 0.022642343385372937
11.70000000000001; 109.39487851710217; 863.1255914999361; 0.023171598892397664
11.80000000000001; 106.91453982134308; 843.5557191903969; 0.02370916294562618
11.90000000000001; 104.50811739982392; 824.5690462846106; 0.024255094330932165
12.00000000000001; 102.17292583336916; 806.1443848252827; 0.02480945147851478
12.10000000000001; 99.9063939246299; 788.2614480653299; 0.025372292466017483
12.20000000000001; 97.70605913741713; 770.9008065942211; 0.025943675021379755
