energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
141.80000000000013; 0.1421551615814901; 0.3752896265751339; 53.29217378726547
141.90000000000012; 0.14210898557249715; 0.3751677219113925; 53.309490214415675
142.0000000000001; 0.14206287908244425; 0.3750460007776528; 53.32679180295288
142.10000000000014; 0.1420168419082371; 0.374924462637746; 53.34407858930269
142.20000000000013; 0.1419708738475951; 0.37480310695765107; 53.36135060977441
142.30000000000013; 0.14192497469904752; 0.3746819332054855; 53.37860790056155
142.40000000000012; 0.1418791442619295; 0.3745609408514939; 53.39585049774213
142.5000000000001; 0.1418333823363778; 0.3744401293680374; 53.413078437279324
142.60000000000014; 0.14178768872332764; 0.374319498229585; 53.43029175502156
142.70000000000013; 0.14174206322450814; 0.3741990469127015; 53.44749048670315
142.80000000000013; 0.1416965056424385; 0.37407877489603764; 53.46467466794478
142.90000000000012; 0.14165101578042485; 0.37395868166032165; 53.48184433425355
143.0000000000001; 0.14160559344255585; 0.3738387666883475; 53.49899952102372
143.10000000000014; 0.14156023843369897; 0.3737190294649653; 53.516140263537
143.20000000000013; 0.14151495055949698; 0.373599469477072; 53.5332665969629
143.30000000000013; 0.14146972962636378; 0.3734800862136004; 53.55037855635928
143.40000000000012; 0.14142457544148132; 0.3733608791655107; 53.56747617667252
143.5000000000001; 0.14137948781279525; 0.37324184782577946; 53.58455949273815
143.60000000000014; 0.14133446654901172; 0.37312299168939095; 53.601628539281094
143.70000000000013; 0.14128951145959354; 0.373004310253327; 53.61868335091608
143.80000000000013; 0.14124462235475632; 0.3728858030165567; 53.63572396214819
143.90000000000012; 0.14119979904546542; 0.37276746948002876; 53.652750407372956
144.0000000000001; 0.14115504134343182; 0.37264930914666; 53.669762720877046
144.10000000000014; 0.1411103490611086; 0.3725313215213267; 53.68676093683854
144.20000000000013; 0.14106572201168774; 0.37241350611085566; 53.70374508932723
144.30000000000013; 0.1410211600090963; 0.3722958624240143; 53.72071521230512
144.40000000000012; 0.14097666286799312; 0.3721783899715019; 53.737671339626736
144.5000000000001; 0.14093223040376474; 0.3720610882659389; 53.75461350503968
144.60000000000014; 0.14088786243252285; 0.3719439568218604; 53.771541742184674
144.70000000000013; 0.14084355877110005; 0.37182699515570417; 53.78845608459631
144.80000000000013; 0.1407993192370469; 0.3717102027858038; 53.80535656570316
144.90000000000012; 0.140755143648628; 0.37159357923237796; 53.82224321882832
145.0000000000001; 0.14071103182481914; 0.37147712401752253; 53.83911607718973
145.10000000000014; 0.1406669835853036; 0.37136083666520153; 53.85597517390047
145.20000000000013; 0.1406229987504689; 0.37124471670123793; 53.87282054196923
145.30000000000013; 0.14057907714140314; 0.37112876365330427; 53.88965221430078
145.40000000000012; 0.1405352185798924; 0.37101297705091596; 53.906470223695976
145.50000000000014; 0.14049142288841648; 0.37089735642541954; 53.923274602852615
145.60000000000014; 0.14044768989014647; 0.37078190130998673; 53.94006538436539
145.70000000000013; 0.1404040194089409; 0.370666611239604; 53.956842600726524
145.80000000000013; 0.14036041126934268; 0.37055148575106467; 53.973606284326
145.90000000000012; 0.14031686529657608; 0.3704365243829609; 53.99035646745191
146.00000000000014; 0.14027338131654307; 0.3703217266756737; 54.00709318229098
146.10000000000014; 0.14022995915582054; 0.3702070921713662; 54.02381646092869
146.20000000000013; 0.14018659864165686; 0.3700926204139741; 54.04052633534984
146.30000000000013; 0.1401432996019687; 0.36997831094919736; 54.05722283743884
146.40000000000012; 0.140100061865338; 0.36986416332449235; 54.07390599898004
146.50000000000014; 0.1400568852610089; 0.3697501770890635; 54.09057585165809
146.60000000000014; 0.14001376961888448; 0.36963635179385507; 54.107232427058285
146.70000000000013; 0.1399707147695236; 0.36952268699154234; 54.12387575666703
146.80000000000013; 0.13992772054413807; 0.3694091822365245; 54.14050587187202
146.90000000000012; 0.13988478677458943; 0.3692958370849161; 54.15712280396269
147.00000000000014; 0.1398419132933857; 0.36918265109453824; 54.173726584130605
147.10000000000014; 0.13979909993367898; 0.36906962382491254; 54.19031724346961
147.20000000000013; 0.1397563465292617; 0.3689567548372509; 54.20689481297646
147.30000000000013; 0.1397136529145639; 0.3688440436944487; 54.22345932355099
147.40000000000012; 0.1396710189246505; 0.36873148996107735; 54.240010805996434
147.50000000000014; 0.139628444395218; 0.3686190932033755; 54.256549291019894
147.60000000000014; 0.13958592916259177; 0.3685068529892423; 54.27307480923253
147.70000000000013; 0.13954347306372283; 0.3683947688882283; 54.289587391150064
147.80000000000013; 0.13950107593618524; 0.36828284047152904; 54.30608706719298
147.90000000000012; 0.1394587376181729; 0.36817106731197646; 54.322573867686984
148.00000000000014; 0.13941645794849702; 0.36805944898403214; 54.33904782286319
148.10000000000014; 0.13937423676658295; 0.367947985063779; 54.35550896285859
148.20000000000013; 0.13933207391246738; 0.3678366751289139; 54.371957317716344
148.30000000000013; 0.13928996922679568; 0.3677255187587406; 54.38839291738606
148.40000000000012; 0.1392479225508186; 0.36761451553416113; 54.404815791724275
148.50000000000014; 0.13920593372639048; 0.3675036650376709; 54.42122597049448
148.60000000000014; 0.139164002595965; 0.36739296685334766; 54.437623483367894
148.70000000000013; 0.13912212900259371; 0.3672824205668474; 54.45400835992337
148.80000000000013; 0.13908031278992247; 0.36717202576539537; 54.47038062964798
148.90000000000012; 0.1390385538021891; 0.3670617820377792; 54.486740321937226
149.00000000000014; 0.1389968518842204; 0.3669516889743419; 54.50308746609543
149.10000000000014; 0.13895520688142954; 0.366841746166974; 54.51942209133601
149.20000000000013; 0.13891361863981352; 0.36673195320910773; 54.53574422678177
149.30000000000013; 0.13887208700595; 0.366622309695708; 54.552053901465385
149.40000000000012; 0.1388306118269953; 0.3665128152232676; 54.56835114432944
149.50000000000014; 0.1387891929506811; 0.3664034693897981; 54.58463598422703
149.60000000000014; 0.13874783022531215; 0.3662942717948241; 54.6009084499219
149.70000000000013; 0.1387065234997636; 0.36618522203937587; 54.617168570088836
149.80000000000013; 0.1386652726234781; 0.3660763197259822; 54.63341637331398
149.90000000000012; 0.1386240774464637; 0.36596756445866424; 54.649651888095086
150.00000000000014; 0.1385829378192909; 0.365858955842928; 54.66587514284187
150.10000000000014; 0.13854185468583052; 0.3657504963705926; 54.682085734574706
150.20000000000013; 0.13850082682203538; 0.3656421828101734; 54.69828411560268
